Date,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-12-27,,4.0,18.8,95.8,13.0,,16.0,23.0,99.0,1001.1,4.0,19.3,,1.0
2020-12-28,,4.0,19.3,97.5,11.0,,32.0,44.0,99.8,999.1,3.0,20.0,,2.0
2020-12-29,,4.0,19.4,93.4,8.0,,37.0,34.0,,1000.2,3.0,19.6,,1.0
2020-12-30,,5.0,10.8,66.2,3.0,,30.0,18.0,,1008.8,2.0,17.0,,2.0
2020-12-31,,3.0,7.6,68.5,4.0,,32.0,31.0,,1011.6,2.0,12.3,,2.0
2021-01-01,,3.0,5.9,75.5,7.0,,30.0,31.0,,1011.2,3.0,13.2,,2.0
2021-01-02,,4.0,8.7,81.7,9.0,,32.0,37.0,,1007.3,4.0,14.3,,2.0
2021-01-03,,4.0,11.6,83.3,6.0,,32.0,39.0,99.0,1007.8,4.0,14.4,,2.0
2021-01-04,,5.0,12.7,80.1,12.0,,39.0,47.0,,1006.6,6.0,17.2,,1.0
2021-01-05,,4.0,15.0,84.1,11.0,,32.0,43.0,,1005.9,5.0,16.9,,1.0
2021-01-06,,5.0,14.7,87.0,9.0,,43.0,60.0,,1004.2,5.0,17.0,,1.0
2021-01-07,,5.0,12.8,91.2,5.0,,22.0,29.0,99.5,1005.0,12.0,13.6,,1.0
2021-01-08,,4.0,7.4,86.2,4.0,,12.0,11.0,,1010.6,10.0,10.1,,2.0
2021-01-09,,3.0,6.0,81.0,3.0,,20.0,20.0,,1010.3,13.0,9.2,,1.0
2021-01-10,,3.0,4.8,72.9,3.0,,19.0,23.0,,1009.5,4.0,10.6,,1.0
2021-01-11,,2.0,2.4,47.3,2.0,,19.0,17.0,,1014.3,3.0,11.3,,2.0
2021-01-12,,3.0,3.1,54.1,3.0,,24.0,26.0,,1010.8,9.0,13.0,,2.0
2021-01-13,,4.0,9.4,72.5,9.0,,23.0,30.0,,1004.5,7.0,14.3,,1.0
2021-01-14,,4.0,11.6,79.8,10.0,,20.0,28.0,,1003.3,5.0,15.0,,2.0
2021-01-15,,5.0,14.2,91.4,9.0,,17.0,23.0,,1001.5,4.0,15.5,,2.0
2021-01-16,,5.0,14.8,83.7,14.0,,24.0,30.0,,1001.4,8.0,17.4,,1.0
2021-01-17,,5.0,11.3,85.3,4.0,,20.0,24.0,,1010.7,4.0,15.8,,2.0
2021-01-18,,4.0,10.1,80.7,4.0,,21.0,23.0,,1008.8,8.0,12.8,,1.0
2021-01-19,,5.0,11.2,90.7,7.0,,23.0,27.0,,1004.7,4.0,14.0,,2.0
2021-01-20,,6.0,12.8,92.4,8.0,,23.0,31.0,,1004.2,4.0,13.6,,2.0
